country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending
Switzerland,CH,CHE,2016,,2025-04-15,1.54,80.7099990844727,96.4400024414062,29.778148651123,82153.0745447889,73.739,62.935,NA,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2017,,2025-04-15,1.52,81.1361389160156,96.3849868774414,31.0155277252197,82254.3769269767,73.761,62.705,71.6,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2018,,2025-04-15,1.52,82.5199966430664,96.6699981689453,32.8688926696777,85217.3691512274,73.797,63.007,NA,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2020,,2025-04-15,1.46,84.0237045288086,96.8767700195312,35.2395324707031,85897.7843338323,73.915,62.636,NA,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2021,,2025-04-15,1.52,81.7420120239258,97.7458801269531,35.349308013916,93446.4344518943,73.996,62.33,NA,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Syrian Arab Republic,SY,SYR,2014,,2025-04-15,3.117,NA,NA,NA,1060.59105886854,51.5,12.739,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2012,,2025-04-15,3.221,NA,NA,NA,1897.66115018696,53.555,13.499,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2013,,2025-04-15,3.165,NA,NA,NA,985.892669227054,52.529,13.03,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2000,,2025-04-15,4.068,NA,NA,NA,1138.1884854278,51.947,20.887,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2015,,2025-04-15,3.067,NA,NA,NA,847.731631942565,52.168,12.623,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2016,,2025-04-15,3.012,NA,NA,NA,656.3490586313,52.835,12.71,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2017,,2025-04-15,2.972,NA,NA,NA,851.502005254153,53.5,12.884,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2018,,2025-04-15,2.932,NA,NA,NA,1098.0668642357,54.162,13.14,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2019,,2025-04-15,2.878,NA,NA,NA,1109.53926036049,54.821,13.473,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2020,,2025-04-15,2.837,NA,NA,NA,572.355289831901,55.475,13.339,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2021,,2025-04-15,2.798,NA,NA,NA,663.614245706815,56.124,13.344,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2022,,2025-04-15,2.746,NA,NA,NA,1051.67149587463,56.769,13.451,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2023,,2025-04-15,2.712,NA,NA,NA,NA,57.409,13.441,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2010,,2025-04-15,3.355,NA,NA,NA,2730.61477118949,55.6,12.979,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2011,,2025-04-15,3.285,NA,NA,NA,2952.14349372257,54.58,14.934,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2003,,2025-04-15,3.763,NA,NA,NA,1220.179077256,53.049,19.01,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2004,,2025-04-15,3.679,NA,NA,NA,1368.1148230028,53.417,17.747,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2001,,2025-04-15,3.976,NA,NA,NA,1186.82913474027,52.314,20.241,46.6,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2002,,2025-04-15,3.865,6.80999994277954,25.6399993896484,NA,1183.2473451033,52.682,19.616,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2007,,2025-04-15,3.538,17.2099990844727,28.0599994659424,NA,1937.61138578027,54.511,14.214,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2008,,2025-04-15,3.481,17.7399997711182,27.3700008392334,NA,2429.12477087189,54.875,13.703,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2005,,2025-04-15,3.605,NA,NA,NA,1533.90166536568,53.782,16.538,NA,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2006,,2025-04-15,3.562,NA,NA,NA,1718.78347217338,54.146,15.388,58.29429438,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2009,,2025-04-15,3.415,18.8799991607666,28.9899997711182,NA,2462.20193643202,55.237,13.21,53.9,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Tajikistan,TJ,TJK,2002,,2025-04-15,3.47,NA,NA,NA,186.951638285222,26.505,31.252,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2003,,2025-04-15,3.42,NA,NA,NA,233.58124845289,26.507,31.256,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2000,,2025-04-15,3.49,73.6399993896484,89.9400024414062,6.23999977111816,136.925716400723,26.501,31.245,33.91634981,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2001,,2025-04-15,3.49,NA,NA,NA,168.676285365186,26.503,31.249,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2014,,2025-04-15,3.459,NA,NA,NA,1081.54402932039,26.655,31.708,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2015,,2025-04-15,3.459,NA,NA,NA,956.916310930656,26.742,32.183,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2016,,2025-04-15,3.384,76.1118774414062,100,7.73346471786499,788.710481734485,26.851,32.664,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2004,,2025-04-15,3.507,NA,NA,NA,305.745158587502,26.508,31.501,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2005,,2025-04-15,3.398,NA,NA,NA,333.927150941684,26.51,31.032,37.94955437,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2006,,2025-04-15,3.341,NA,NA,NA,401.018403316427,26.512,30.545,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2007,,2025-04-15,3.367,NA,NA,NA,516.997210618914,26.514,30.002,37.1,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2008,,2025-04-15,3.388,NA,NA,NA,703.327375898643,26.516,29.475,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2009,,2025-04-15,3.43,NA,NA,NA,664.795655734657,26.518,29.308,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2010,,2025-04-15,3.457,NA,NA,NA,737.338883219356,26.52,29.799,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2011,,2025-04-15,3.456,NA,NA,NA,833.601978202852,26.521,30.292,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2012,,2025-04-15,3.421,NA,NA,NA,952.452819695469,26.545,30.77,27.9,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2013,,2025-04-15,3.433,NA,NA,NA,1028.19704279396,26.589,31.236,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2018,,2025-04-15,3.294,NA,NA,NA,834.288404578801,27.134,31.803,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2019,,2025-04-15,3.281,NA,NA,NA,871.022372934846,27.309,31.402,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2020,,2025-04-15,3.211,NA,NA,NA,834.311715460625,27.506,31.106,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2017,,2025-04-15,3.29,76.2099990844727,93.3499984741211,7.1399998664856,829.45714764957,26.982,32.244,29.3,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2022,,2025-04-15,3.127,NA,NA,NA,1052.17949484894,27.968,31.646,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2023,,2025-04-15,3.072,NA,NA,NA,1160.81187026311,28.234,31.743,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2021,,2025-04-15,3.17,NA,NA,NA,896.748053372182,27.726,31.669,NA,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tanzania,TZ,TZA,2006,,2025-04-15,5.511,NA,NA,NA,475.746734619141,25.478,87.119,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2004,,2025-04-15,5.597,NA,NA,NA,450.385284423828,24.223,86.063,28.2,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2005,,2025-04-15,5.579,NA,NA,NA,483.334869384766,24.845,86.6,26.4,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2014,,2025-04-15,5.122,1.86747395992279,12.7028522491455,0.589513659477234,1022.74841308594,30.904,80.09,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2015,,2025-04-15,5.025,3.62316989898682,9.03503036499023,1.10760998725891,939.127319335938,31.617,80.112,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2016,,2025-04-15,5.006,NA,NA,NA,953.0107421875,32.333,80.139,38.4,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2017,,2025-04-15,4.988,NA,NA,NA,986.674011230469,33.053,80.164,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2018,,2025-04-15,4.932,2.96411991119385,9.1290397644043,0.998449981212616,1023.10626220703,33.776,80.187,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2019,,2025-04-15,4.866,NA,NA,NA,1063.32250976563,34.5,80.21,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2007,,2025-04-15,5.403,NA,NA,NA,543.198303222656,26.121,86.361,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2008,,2025-04-15,5.324,NA,NA,NA,675.977233886719,26.776,85.572,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2009,,2025-04-15,5.26,NA,NA,NA,693.823547363281,27.439,84.751,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2010,,2025-04-15,5.225,1.01406979560852,8.8962230682373,0.247859224677086,736.530151367188,28.114,83.896,34.4,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2011,,2025-04-15,5.141,NA,NA,NA,775.392761230469,28.798,83.001,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2012,,2025-04-15,5.137,2.28999996185303,8.56999969482422,0.706882119178772,861.969909667969,29.493,82.069,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2013,,2025-04-15,5.156,NA,NA,NA,963.05712890625,30.196,81.099,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2000,,2025-04-15,5.67,NA,NA,NA,401.698150634766,22.309,84.346,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2001,,2025-04-15,5.617,NA,NA,NA,396.638732910156,22.674,84.35,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2002,,2025-04-15,5.57,0.949999988079071,4.15999984741211,NA,402.649047851563,23.044,84.939,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2003,,2025-04-15,5.578,NA,NA,NA,422.18359375,23.611,85.51,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2023,,2025-04-15,4.606,NA,NA,NA,1224.48962402344,37.409,80.2,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2020,,2025-04-15,4.801,1.64541304111481,1.64541304111481,0.951892733573914,1117.41528320313,35.227,76.063,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2021,,2025-04-15,4.734,NA,NA,NA,1159.85656738281,35.954,80.329,NA,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2022,,2025-04-15,4.671,5.04094982147217,12.5732202529907,1.51076996326447,1207.85302734375,36.682,80.186,37.6,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Thailand,TH,THA,2020,,2025-04-15,1.259,35.3562316894531,49.1190032958984,NA,6985.64393892574,51.43,59.106,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2021,,2025-04-15,1.234,36.1178245544434,50.0710372924805,NA,7058.0694998852,52.163,59.18,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2022,,2025-04-15,1.221,38.8600006103516,51.1599998474121,19.6000003814697,6909.35997481451,52.889,59.576,72.8,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2023,,2025-04-15,1.212,39.2661056518555,51.9336051940918,NA,7182.02525812415,53.608,59.285,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2008,,2025-04-15,1.587,NA,NA,NA,4309.13509292986,41.242,64.86,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2000,,2025-04-15,1.734,NA,NA,NA,2005.97694514234,31.386,65.691,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2001,,2025-04-15,1.711,NA,NA,NA,1889.93432467144,32.548,65.344,77.8,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2002,,2025-04-15,1.688,NA,NA,NA,2089.75183111554,33.734,65.182,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2003,,2025-04-15,1.673,NA,NA,NA,2347.5400128606602,34.941,65.047,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2004,,2025-04-15,1.665,21.4599990844727,29.9400005340576,NA,2641.56268717857,36.169,64.848,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2005,,2025-04-15,1.644,NA,NA,NA,2867.70383436062,37.411,65.259,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2006,,2025-04-15,1.631,21.25,29.1900005340576,NA,3331.32043511773,38.673,64.296,76.66148446,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2007,,2025-04-15,1.616,NA,NA,NA,3918.52817434581,39.95,64.806,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2012,,2025-04-15,1.563,NA,NA,NA,5725.52802835463,45.445,65.071,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2009,,2025-04-15,1.565,NA,NA,NA,4135.43986952819,42.543,64.659,79.6,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2010,,2025-04-15,1.562,26.0400009155273,36.0900001525879,NA,4973.86288823778,43.856,63.685,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2011,,2025-04-15,1.571,NA,NA,NA,5373.6232832898,44.698,65.806,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2016,,2025-04-15,1.4,31.8999996185303,42.5999984741211,16.2700004577637,5833.57715617098,48.448,60.17,78.34456677,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2013,,2025-04-15,1.526,28.1700000762939,38.810001373291,14.1300001144409,6018.08244729255,46.193,61.78,79.27499234,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2014,,2025-04-15,1.484,29.9324131011963,43.2921333312988,NA,5801.1978916205,46.943,61.447,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2015,,2025-04-15,1.451,31.3444766998291,44.4231071472168,NA,5688.85335397884,47.694,61.068,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2017,,2025-04-15,1.363,31.9619655609131,45.5108604431152,NA,6413.09182530343,49.2,59.351,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2018,,2025-04-15,1.323,32.6399993896484,43.7299995422363,16.5799999237061,7099.77650081458,49.949,59.569,NA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2019,,2025-04-15,1.285,35.1100006103516,47.6300010681152,17.4799995422363,7605.69657797759,50.692,58.9,72.9665238202261,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Timor-Leste,TL,TLS,2000,,2025-04-15,5.934,NA,NA,NA,492.457669429651,24.263,65.203,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2012,,2025-04-15,4.404,NA,NA,NA,1022.61903188429,28.428,61.672,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2013,,2025-04-15,4.208,46.8457145690918,67.8802795410156,NA,1204.56841532931,28.779,61.593,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2001,,2025-04-15,5.918,NA,NA,NA,587.804355560918,24.619,64.301,8,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2002,,2025-04-15,5.899,NA,NA,NA,533.982476434866,24.979,64.534,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2003,,2025-04-15,5.846,NA,NA,NA,534.901153697657,25.343,64.535,10,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2004,,2025-04-15,5.741,NA,NA,NA,474.420767344689,25.71,64.426,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2005,,2025-04-15,5.611,NA,NA,NA,487.464555404292,26.041,64.218,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2006,,2025-04-15,5.474,NA,NA,NA,464.667001844159,26.374,64.422,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2007,,2025-04-15,5.333,NA,NA,NA,540.154584237662,26.709,63.841,19.8,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2008,,2025-04-15,5.171,NA,NA,NA,628.153219252849,27.048,63.191,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2009,,2025-04-15,4.994,NA,NA,NA,686.579295832381,27.389,62.588,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2010,,2025-04-15,4.816,16.9799995422363,24.6599998474121,NA,813.060177250597,27.732,62.072,22.3,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2011,,2025-04-15,4.614,NA,NA,NA,939.045241112693,28.079,61.817,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2015,,2025-04-15,3.779,25.5402698516846,NA,NA,1319.59297370991,29.49,61.338,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2016,,2025-04-15,3.582,22.0368595123291,29.6571998596191,5.47714996337891,1335.54390089814,29.85,61.26,26,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2017,,2025-04-15,3.399,NA,NA,NA,1266.17767952941,30.212,61.503,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2014,,2025-04-15,3.999,NA,NA,NA,1224.74957758801,29.133,61.431,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2019,,2025-04-15,3.116,NA,NA,NA,1562.36458881813,30.947,60.901,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2020,,2025-04-15,3.011,NA,NA,NA,1630.86935439232,31.32,60.398,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2021,,2025-04-15,2.892,38.4191589355469,46.9296875,9.2096529006958,2684.82704373402,31.695,60.191,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2018,,2025-04-15,3.244,NA,NA,NA,1219.46598597604,30.578,61.653,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2023,,2025-04-15,2.707,NA,NA,NA,1502.51963828284,32.456,60.906,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2022,,2025-04-15,2.801,13.4730834960938,35.2608528137207,0.935539841651917,2343.24524664152,32.074,61.113,NA,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Togo,TG,TGO,2015,,2025-04-15,4.662,31.9076461791992,42.0423889160156,2.30915927886963,751.052405084336,40.1,55.666,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2016,,2025-04-15,4.634,NA,NA,NA,772.581787093976,40.628,55.699,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2014,,2025-04-15,4.702,NA,NA,NA,855.585284856656,39.579,55.64,19.9,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2000,,2025-04-15,5.165,NA,NA,NA,409.889802792768,32.907,55.32,25.7434147,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2001,,2025-04-15,5.128,NA,NA,NA,396.692654520135,33.356,55.374,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2002,,2025-04-15,5.092,NA,NA,NA,445.238691488925,33.809,55.415,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2017,,2025-04-15,4.576,4.2470498085022,11.4764499664307,1.26074004173279,792.765487219069,41.162,55.738,23.8,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2018,,2025-04-15,4.513,NA,NA,NA,851.130806891807,41.702,55.785,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2019,,2025-04-15,4.45,5.63710260391235,20.5712985992432,1.72151684761047,826.260654099894,42.248,55.837,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2020,,2025-04-15,4.386,NA,NA,NA,853.578220263722,42.8,55.306,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2021,,2025-04-15,4.324,NA,NA,NA,939.613373786407,43.358,55.669,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2022,,2025-04-15,4.253,8.32296657562256,26.255350112915,2.74154734611511,898.758154410712,43.921,56.031,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2023,,2025-04-15,4.192,NA,NA,NA,985.697512629974,44.49,56.119,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2010,,2025-04-15,5.087,NA,NA,NA,704.987164181378,37.533,55.632,15.17595395,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2011,,2025-04-15,4.984,3.03999996185303,8.21000003814697,1.42962980270386,783.989380490906,38.032,55.618,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2012,,2025-04-15,4.854,NA,NA,NA,762.392047587088,38.546,55.614,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2013,,2025-04-15,4.754,NA,NA,NA,826.543259457126,39.061,55.621,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2005,,2025-04-15,5.038,NA,NA,NA,551.259850017077,35.185,55.534,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
