country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending,eys_f,gii,mmr,pr_f
Panama,PA,PAN,2010,,2025-04-15,2.587,45.8199996948242,62.8899993896484,18.7199993133545,8331.46421351868,65.14,48.36,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.44550037,0.482,54.906485,8.450704225
Panama,PA,PAN,2004,,2025-04-15,2.68,39.2900009155273,53.6599998474121,NA,4644.56582353041,63.387,47.255,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.53744984,0.451,58.9515246,16.66666667
Panama,PA,PAN,2000,,2025-04-15,2.744,37.8800010681152,53.4799995422363,NA,3975.09308659503,62.198,44.853,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,12.8982296,0.495,65.52128685,9.85915493
Panama,PA,PAN,2001,,2025-04-15,2.72,36.1800003051758,49.8400001525879,NA,3991.7767076924,62.497,45.634,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.13183975,0.494,63.53436877,9.85915493
Panama,PA,PAN,2002,,2025-04-15,2.698,37.9500007629395,52.1800003051758,NA,4090.58617397129,62.794,46.414,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.29218006,0.48,62.12045642,9.85915493
Panama,PA,PAN,2003,,2025-04-15,2.679,38.7099990844727,53.060001373291,NA,4264.66428846636,63.091,46.927,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.41481495,0.479,61.60044445,9.85915493
Panama,PA,PAN,2016,,2025-04-15,2.502,49.8199996948242,63.5999984741211,NA,14832.3611608191,67.027,52.16,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.61728001,0.416,48.58798379,18.30985915
Panama,PA,PAN,2017,,2025-04-15,2.462,49.3899993896484,63.9199981689453,NA,15694.6297454295,67.365,52.247,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.68666189,0.412,49.41315525,18.30985915
Panama,PA,PAN,2018,,2025-04-15,2.402,49.9000015258789,64.0400009155273,NA,16151.3273478476,67.709,54.501,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.75639729,0.404,47.07841694,18.30985915
Panama,PA,PAN,2019,,2025-04-15,2.288,51.7599983215332,65.6900024414062,22.3400001525879,16477.9066285687,68.059,56.346,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.826488,0.392,50.9997801,21.12676056
Panama,PA,PAN,2020,,2025-04-15,2.184,55.778923034668,NA,NA,13290.5608347594,68.414,55.932,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.89693583,0.377,49.51727278,22.53521127
Panama,PA,PAN,2008,,2025-04-15,2.608,41.6100006103516,57.3199996948242,NA,7347.59050324397,64.56,48.586,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.41810989,0.442,53.4847642,16.66666667
Panama,PA,PAN,2009,,2025-04-15,2.593,42.5999984741211,57.5699996948242,NA,7796.92617035048,64.851,47.013,62.5,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.39435005,0.48,53.98048163,8.450704225
Panama,PA,PAN,2023,,2025-04-15,2.119,53.4131622314453,67.7313461303711,19.0550212860107,18686.4050961265,69.512,52.694,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.9677426,0.374,49.51727278,22.85714286
Panama,PA,PAN,2011,,2025-04-15,2.604,45.9199981689453,59.3300018310547,NA,9662.29592216607,65.437,46.159,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.31604958,0.482,53.79383967,8.450704225
Panama,PA,PAN,2012,,2025-04-15,2.591,47.7284317016602,NA,NA,11064.8063606203,65.741,48.671,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,14.22751045,0.479,53.35353663,8.450704225
Panama,PA,PAN,2013,,2025-04-15,2.569,47.5499992370605,61.2700004577637,NA,12273.3225037637,66.052,50.208,62.83116646,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.84223032,0.475,51.94429403,8.450704225
Panama,PA,PAN,2014,,2025-04-15,2.552,48.4700012207031,62.25,NA,13213.1989637473,66.371,50.662,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.45695019,0.424,50.3605968,19.29824561
Panama,PA,PAN,2015,,2025-04-15,2.53,48.9799995422363,63.3800010681152,NA,14082.6548502728,66.696,51.485,50.8,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.43101978,0.419,48.80800891,18.30985915
Panama,PA,PAN,2021,,2025-04-15,2.152,53.4799995422363,67.5699996948242,NA,15509.8069109784,68.775,48.895,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.9677426,0.381,49.51727278,22.53521127
Panama,PA,PAN,2022,,2025-04-15,2.139,53.4000015258789,67.1500015258789,19.1629047393799,17332.4360742988,69.141,52.137,NA,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,13.9677426,0.38,49.51727278,22.53521127
Papua New Guinea,PG,PNG,2007,,2025-04-15,4.076,NA,NA,NA,1370.753415829,13.073,55.185,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.012899279,0.693,335.6365629,0.917431193
Papua New Guinea,PG,PNG,2010,,2025-04-15,3.883,NA,NA,NA,1866.86889851208,13.019,47.67,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.560225645,0.682,288.9008787,0.917431193
Papua New Guinea,PG,PNG,2011,,2025-04-15,3.816,NA,NA,NA,2288.37591141234,13,48.014,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.742667766,0.676,262.3146218,0.917431193
Papua New Guinea,PG,PNG,2008,,2025-04-15,4.015,NA,NA,NA,1624.79319935188,13.055,52.689,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.195341401,0.685,291.5668003,0.917431193
Papua New Guinea,PG,PNG,2009,,2025-04-15,3.941,NA,NA,NA,1568.83193368607,13.037,50.18,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.377783523,0.683,289.2339951,0.917431193
Papua New Guinea,PG,PNG,2014,,2025-04-15,3.625,NA,NA,NA,2723.17529825196,12.988,48.518,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,8.553602553,0.609,229.2894912,2.702702703
Papua New Guinea,PG,PNG,2001,,2025-04-15,4.469,NA,NA,NA,537.847459634131,13.182,69.237,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,5.918246547,0.666,315.860106,1.834862385
Papua New Guinea,PG,PNG,2002,,2025-04-15,4.419,NA,NA,NA,506.331789534482,13.164,67.056,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,6.100688669,0.667,325.4251204,1.834862385
Papua New Guinea,PG,PNG,2003,,2025-04-15,4.362,NA,NA,NA,577.467922387259,13.146,64.798,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,6.283130791,0.697,329.0255757,0.917431193
Papua New Guinea,PG,PNG,2004,,2025-04-15,4.283,NA,NA,NA,620.596147680561,13.127,62.473,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,6.465572913,0.694,309.737031,0.917431193
Papua New Guinea,PG,PNG,2005,,2025-04-15,4.22,NA,NA,NA,744.486489977433,13.109,60.088,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,6.648015035,0.693,313.7699202,0.917431193
Papua New Guinea,PG,PNG,2006,,2025-04-15,4.148,NA,NA,NA,1238.18282926706,13.091,57.655,32.4,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,6.830457157,0.693,322.9491528,0.917431193
Papua New Guinea,PG,PNG,2020,,2025-04-15,3.274,NA,NA,NA,2429.61134586681,13.345,49.581,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,10.52003111,0.816,191.8387443,0
Papua New Guinea,PG,PNG,2021,,2025-04-15,3.215,NA,NA,NA,2607.57861884395,13.456,50.29,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,10.89376544,0.816,191.8387443,0
Papua New Guinea,PG,PNG,2022,,2025-04-15,3.165,14.5747098922729,27.4283027648926,1.98758840560913,3101.71063200047,13.582,50.645,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,10.89376544,0.608,191.8387443,1.739130435
Papua New Guinea,PG,PNG,2023,,2025-04-15,3.099,NA,NA,NA,2957.68262498549,13.723,50.645,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,10.89376544,0.584,191.8387443,2.702702703
Papua New Guinea,PG,PNG,2012,,2025-04-15,3.746,NA,NA,NA,2635.0873631547,12.982,48.253,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,7.925109888,0.621,255.2923714,2.702702703
Papua New Guinea,PG,PNG,2013,,2025-04-15,3.684,NA,NA,NA,2560.77458976327,12.978,48.513,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,8.239356221,0.614,232.9113031,2.702702703
Papua New Guinea,PG,PNG,2000,,2025-04-15,4.525,NA,NA,NA,635.957919047725,13.204,71.336,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,5.735804425,0.665,311.8595967,1.834862385
Papua New Guinea,PG,PNG,2018,,2025-04-15,3.382,6.4372501373291,24.366039276123,1.2360999584198,2566.36833735041,13.169,49.536,36.7,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,9.810587883,0.818,199.0643567,0
Papua New Guinea,PG,PNG,2015,,2025-04-15,3.558,NA,NA,NA,2484.5963398603,13.012,48.705,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,8.867848886,0.6,207.5493508,2.702702703
Papua New Guinea,PG,PNG,2016,,2025-04-15,3.495,NA,NA,NA,2316.39479758492,13.05,48.918,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,9.182095218,0.596,208.9002707,2.702702703
Papua New Guinea,PG,PNG,2017,,2025-04-15,3.432,NA,NA,NA,2477.76530986323,13.102,49.178,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,9.496341551,0.82,209.7891963,0
Papua New Guinea,PG,PNG,2019,,2025-04-15,3.322,NA,NA,NA,2575.77274251891,13.25,49.768,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,10.15911855,0.816,189.8168766,0
Paraguay,PY,PRY,2016,,2025-04-15,2.624,36.9000015258789,47.2599983215332,14.8299999237061,5775.1596339946,61.026,56.466,68.35988695,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.87050778,0.44,68.81164792,16.8
Paraguay,PY,PRY,2023,,2025-04-15,2.422,NA,NA,NA,6276.35113919957,63.149,58.994,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,14.40962999,0.412,71.12280792,23.2
Paraguay,PY,PRY,2009,,2025-04-15,2.757,28.7199993133545,38.4500007629395,NA,3941.84815479271,58.937,55.126,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.62607956,0.484,104.033026,13.6
Paraguay,PY,PRY,2010,,2025-04-15,2.695,28.5200004577637,37.939998626709,NA,4750.96273669322,59.261,53.037,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.52803993,0.483,100.4942141,13.6
Paraguay,PY,PRY,2011,,2025-04-15,2.667,32.9599990844727,42.5099983215332,NA,5805.40154543044,59.584,54.454,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.58511791,0.479,98.55136158,13.6
Paraguay,PY,PRY,2012,,2025-04-15,2.658,32.2999992370605,41.8199996948242,10.9799995422363,5642.1699167298,59.907,59.861,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.64219588,0.463,85.03677894,13.6
Paraguay,PY,PRY,2000,,2025-04-15,3.508,NA,NA,NA,1736.11729210765,55.331,51.684,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.24065971,0.544,148.4536005,8
Paraguay,PY,PRY,2001,,2025-04-15,3.361,19.7399997711182,27.8999996185303,NA,1637.68615122932,55.966,51.612,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.67358017,0.541,146.8510281,8
Paraguay,PY,PRY,2002,,2025-04-15,3.233,19.0900001525879,27.4799995422363,NA,1367.76506935997,56.6,51.724,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.24435043,0.531,131.833457,8
Paraguay,PY,PRY,2017,,2025-04-15,2.591,38.3300018310547,48.0099983215332,NA,6152.26711537703,61.3,57.843,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.92758575,0.441,68.65932014,16
Paraguay,PY,PRY,2018,,2025-04-15,2.561,39.310001373291,49.25,15.75,6258.44991640954,61.585,59.415,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.98466373,0.44,69.76346888,16
Paraguay,PY,PRY,2019,,2025-04-15,2.525,41.7799987792969,51.0400009155273,16.8400001525879,5821.18199548637,61.879,60.256,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,14.0417417,0.436,69.88434948,16.8
Paraguay,PY,PRY,2020,,2025-04-15,2.497,42.1500015258789,52.4700012207031,16.5300006866455,5365.47220721191,62.183,57.104,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,14.09881968,0.435,71.12280792,17.6
Paraguay,PY,PRY,2021,,2025-04-15,2.469,43.4799995422363,54.310001373291,NA,5976.9317978996,62.496,59.85,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,14.41286026,0.432,71.12280792,16.8
Paraguay,PY,PRY,2022,,2025-04-15,2.444,46.9900016784668,57.4799995422363,NA,6205.62595379319,62.818,58.986,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,14.40962999,0.431,71.12280792,16.8
Paraguay,PY,PRY,2013,,2025-04-15,2.636,36.2599983215332,46.189998626709,13.9899997711182,6435.68342733182,60.197,57.676,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.69927386,0.443,80.79869199,18.4
Paraguay,PY,PRY,2014,,2025-04-15,2.646,37.2099990844727,47.310001373291,13.6499996185303,6652.25478942291,60.474,54.388,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.75635183,0.449,76.78894657,16.8
Paraguay,PY,PRY,2015,,2025-04-15,2.645,38.5999984741211,48.0299987792969,15.2799997329712,5879.33792308671,60.75,54.826,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.8134298,0.452,80.00103032,16.8
Paraguay,PY,PRY,2003,,2025-04-15,3.123,21.75,30.5100002288818,NA,1443.99885236205,56.977,51.514,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.64665985,0.528,130.2635476,8.8
Paraguay,PY,PRY,2004,,2025-04-15,3.053,21.2399997711182,29.5799999237061,NA,1786.21533938543,57.305,56.883,72.8,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.90594006,0.515,127.1699618,9.6
Paraguay,PY,PRY,2005,,2025-04-15,2.973,25.6599998474121,34.1399993896484,NA,1970.87169852378,57.633,55.652,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.68447971,0.516,127.2110646,9.6
Paraguay,PY,PRY,2006,,2025-04-15,2.889,24.8400001525879,32.6599998474121,NA,2439.43124694576,57.96,50.994,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.7286849,0.513,113.5243654,9.6
Paraguay,PY,PRY,2007,,2025-04-15,2.823,25.7600002288818,34.9799995422363,NA,3211.93621659546,58.286,54.017,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,12.77289009,0.499,110.2700999,11.2
Paraguay,PY,PRY,2008,,2025-04-15,2.792,28.5499992370605,37.0499992370605,NA,4384.9546943793,58.612,53.754,79.4,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD,13.11503029,0.489,107.1305891,13.6
Peru,PE,PER,2001,,2025-04-15,2.744,38.0499992370605,43.2000007629395,NA,1929.57273038846,73.448,58.578,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.26268959,0.459,105.6123228,18.33333333
Peru,PE,PER,2002,,2025-04-15,2.693,39.1199989318848,44.689998626709,NA,2007.37019626753,73.85,60.045,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.64923954,0.454,102.229244,18.33333333
Peru,PE,PER,2003,,2025-04-15,2.661,38.6800003051758,43.7400016784668,NA,2129.44114197634,74.249,61.491,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.1830101,0.45,97.89014641,18.33333333
Peru,PE,PER,2000,,2025-04-15,2.845,37.2200012207031,42.5499992370605,NA,1945.41338451698,73.042,53.528,68.9,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,NA,0.497,113.2791292,10.83333333
Peru,PE,PER,2010,,2025-04-15,2.421,44.9099998474121,50.2000007629395,NA,5072.11494019615,76.43,72.014,74.4,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.51780987,0.396,76.37077883,27.5
Peru,PE,PER,2011,,2025-04-15,2.413,45.2900009155273,50.4099998474121,NA,5861.35793645245,76.617,71.206,75.4,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.71564484,0.408,73.46336808,21.53846154
Peru,PE,PER,2012,,2025-04-15,2.356,47.4799995422363,52.3400001525879,NA,6519.37852981527,76.804,70.91,75.5,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.9134798,0.405,71.58757922,21.53846154
Peru,PE,PER,2013,,2025-04-15,2.317,46.4599990844727,51.689998626709,NA,6746.80025696601,76.989,70.201,74,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.11131477,0.404,71.01602033,21.53846154
Peru,PE,PER,2004,,2025-04-15,2.673,40.689998626709,45.8800010681152,NA,2397.25147277714,74.644,62.915,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.46708012,0.452,101.3370548,18.33333333
Peru,PE,PER,2005,,2025-04-15,2.643,41.3800010681152,46.6100006103516,NA,2706.66947297608,75.034,64.315,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.48865986,0.448,97.42443325,18.33333333
Peru,PE,PER,2006,,2025-04-15,2.619,42.3699989318848,47.439998626709,NA,3129.55996496982,75.421,67.541,71.3,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.72646999,0.414,90.47106725,29.16666667
Peru,PE,PER,2015,,2025-04-15,2.229,47.9799995422363,53.3699989318848,NA,6231.71150338894,77.357,67.656,74.6,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.50698471,0.391,65.02676826,22.30769231
Peru,PE,PER,2016,,2025-04-15,2.189,47.8600006103516,53.3400001525879,NA,6217.03599995447,77.539,67.721,76.2,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.70481968,0.37,61.72680535,27.69230769
Peru,PE,PER,2017,,2025-04-15,2.152,48.7599983215332,53.9599990844727,NA,6736.16693725487,77.72,69.388,75.4,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.51191998,0.365,60.81682189,27.69230769
Peru,PE,PER,2007,,2025-04-15,2.583,44.439998626709,49.4900016784668,NA,3581.0893081917,75.803,70.087,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,12.92430496,0.41,87.2717929,29.16666667
Peru,PE,PER,2008,,2025-04-15,2.528,44.6399993896484,50.2200012207031,NA,4197.58444634142,76.052,70.267,72.4,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.12213993,0.406,83.65812168,29.16666667
Peru,PE,PER,2009,,2025-04-15,2.48,45.0400009155273,50.3600006103516,NA,4181.18755462253,76.241,70.56,73.2,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,13.3199749,0.403,79.98778817,27.5
Peru,PE,PER,2021,,2025-04-15,2.029,49.8699989318848,55.560001373291,NA,6826.9720069846,78.5,64.845,78.1,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,15.01264508,0.342,68.53598225,40
Peru,PE,PER,2022,,2025-04-15,2.004,51.6199989318848,57.0200004577637,NA,7363.27206939639,78.708,66.725,77.95,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,15.01264508,0.341,68.53598225,40
Peru,PE,PER,2023,,2025-04-15,1.98,60.5553970336914,65.9185638427734,NA,7906.58502858,78.922,65.083,77.3,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,15.01264508,0.34,68.53598225,38.75968992
Peru,PE,PER,2019,,2025-04-15,2.086,50.2799987792969,55.4500007629395,NA,7037.00803692604,78.099,70.044,75.9,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.76015935,0.367,71.99521156,30
Peru,PE,PER,2020,,2025-04-15,2.056,50.0999984741211,55.9599990844727,NA,6133.32552410183,78.297,59.865,77.4,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.88586691,0.373,68.53598225,26.15384615
Peru,PE,PER,2014,,2025-04-15,2.271,46.7099990844727,52.0699996948242,NA,6667.13410360861,77.173,69.302,74.6,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.30914974,0.393,65.30984811,22.30769231
Peru,PE,PER,2018,,2025-04-15,2.118,49.0200004577637,54.3199996948242,NA,6978.49121548627,77.907,69.85,76.3,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD,14.63551336,0.365,62.55471946,27.69230769
Philippines,PH,PHL,2020,,2025-04-15,2.075,NA,65.7799987792969,22.6499996185303,3227.57910235199,47.408,42.676,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.21805954,0.362,78.23625789,28.04878049
Philippines,PH,PHL,2018,,2025-04-15,2.378,NA,NA,NA,3168.51036606257,46.907,45.532,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.27167988,0.381,82.29472769,29.11392405
Philippines,PH,PHL,2019,,2025-04-15,2.215,33.2240982055664,73.3499984741211,27.0100002288818,3400.78949772302,47.149,46.565,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.45678997,0.371,80.72677808,28.04878049
Philippines,PH,PHL,2009,,2025-04-15,3.376,NA,NA,NA,1864.45043406471,45.371,47.866,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.5735302,0.442,105.4238218,20.68965517
Philippines,PH,PHL,2022,,2025-04-15,1.929,35.5771484375,63.6305389404297,20.1498203277588,3548.06930572116,47.977,50.38,58.3,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.0725584,0.352,78.23625789,27.46268657
Philippines,PH,PHL,2023,,2025-04-15,1.916,NA,NA,NA,3804.8725797521,48.287,50.369,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.0725584,0.351,78.23625789,27.46268657
Philippines,PH,PHL,2015,,2025-04-15,2.829,NA,NA,NA,2909.85818014474,46.284,48.67,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.85643005,0.403,88.03904042,27.07006369
Philippines,PH,PHL,2016,,2025-04-15,2.679,NA,NA,NA,2985.19564020101,46.475,48.19,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.92343044,0.394,86.32522188,29.43037975
Philippines,PH,PHL,2017,,2025-04-15,2.525,60.4586563110352,62.0299987792969,18.8099994659424,3038.12124955619,46.682,45.045,54.3,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.2165699,0.391,84.12246723,29.11392405
Philippines,PH,PHL,2000,,2025-04-15,3.754,35.7599983215332,50.3499984741211,NA,1050.79272954492,46.135,47.181,47,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.75665998,0.476,129.0355667,11.83673469
Philippines,PH,PHL,2001,,2025-04-15,3.719,NA,NA,NA,969.530611744453,46.05,47.15,49.5,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.71940994,0.48,135.5815601,11.83673469
Philippines,PH,PHL,2002,,2025-04-15,3.651,NA,NA,NA,1014.90879320106,45.965,47.109,48.8,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.04576015,0.446,125.6458164,17.22689076
Philippines,PH,PHL,2021,,2025-04-15,1.95,35.3794403076172,64.7939682006836,24.5563278198242,3484.38593882819,47.684,44.203,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,13.0725584,0.356,78.23625789,28.04878049
Philippines,PH,PHL,2007,,2025-04-15,3.403,NA,NA,NA,1712.65543282793,45.54,47.605,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.81130028,0.443,116.5140212,20.22900763
Philippines,PH,PHL,2008,,2025-04-15,3.401,NA,65.9300003051758,NA,1959.29233534978,45.455,47.063,50.7,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.87796021,0.442,106.6472895,20.22900763
Philippines,PH,PHL,2006,,2025-04-15,3.466,NA,NA,NA,1426.14649179546,45.625,47.6,50.6,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.74464035,0.459,120.8843276,15.38461538
Philippines,PH,PHL,2010,,2025-04-15,3.315,57.0200004577637,67.6699981689453,18.0499992370605,2162.91375885614,45.332,48.119,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.80581608,0.442,105.0090061,21.45214521
Philippines,PH,PHL,2011,,2025-04-15,3.236,NA,NA,NA,2383.91892526787,45.522,48.934,48.9,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.03810196,0.438,107.5753385,22.14983713
Philippines,PH,PHL,2012,,2025-04-15,3.143,NA,NA,NA,2614.61644410764,45.712,48.458,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.27038784,0.434,103.752759,22.14983713
Philippines,PH,PHL,2013,,2025-04-15,3.042,60.1100006103516,71.1100006103516,19.2399997711182,2781.27957670473,45.903,48.338,55.1,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.50267372,0.421,103.4467618,27.15654952
Philippines,PH,PHL,2014,,2025-04-15,2.894,NA,NA,NA,2866.83803767919,46.093,49.121,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.7349596,0.407,89.29710879,27.15654952
